stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
2MLD Ulsoor STP,2024-04-15 02:00:00,6.84,29.60,0.61,3.05,4.48,0.63,0.72,0.90,0.64,-,-,-,2024041505
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041505
KADUGODI 6 MLD STP,2024-04-15 04:45:00,7.79,29.00,0.5,8.79,46.67,7.79,55.6,7.16,2.95,-,-,-,2024041505
HORAMAVU 20 MLD,2024-04-15 04:45:00,7.78,31.60,1.09,3.2,40.85,8.23,11.04,5.59,4.36,-,-,-,2024041505
K AND C VALLEY 60 MLD,2024-04-15 04:53:00,6.86,29.50,0.95,3.9,23.71,1.68,6.54,8.41,7.88,-,-,-,2024041505
NAGASANDRA 20 MLD,2024-04-15 04:45:00,7.66,27.70,0.66,2.64,51.12,10.84,14.45,14.47,4.16,-,-,-,2024041505
RAJACANAL 40 MLD,2024-04-15 04:45:00,7.66,29.30,1.35,2.5,29.58,4.42,4.03,8.76,6.48,-,-,-,2024041505
YELLAMALAPACHETTY 15 MLD,2024-04-15 05:00:30,7.67,29.51,0.56,2.24,20.15,2.37,2.48,6.89,5.16,-,-,-,2024041505
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041505
DODDABELE 20 MLD,2024-04-15 04:45:00,6.77,29.40,0.38,1.3,43.77,7.74,12.42,10.78,4.06,-,-,-,2024041505
NAGASANDRA OLD 20 MLD,2024-04-15 04:45:00,6.33,23.50,4.27,6.4,47.72,8.79,13.65,0.00,10.68,-,-,-,2024041505
4MLD Cubbon Park TTP,2024-04-15 04:45:00,6.63,31.60,0.75,4.72,17.33,1.22,0.93,5.03,3.75,-,-,-,2024041505
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041505
STP Sarakki 5 MLD,2024-04-15 04:45:00,7.73,30.30,1.1,2.2,21.50,9.02,8.65,4.30,-,-,-,-,2024041505
Mailasandra STP 75 MLD,2024-04-15 04:45:00,7.42,27.50,0.0,0.0,47.66,10.90,17.28,4.59,0.79,-,-,-,2024041505
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041505
KR Puram STP 20 MLD,2024-04-15 04:45:00,6.87,27.20,3.44,6.88,49.32,8.09,18.78,6.91,-0.67,-,-,-,2024041505
1.5 MLD Lalbagh TTP,2024-04-15 04:45:00,7.29,30.20,0.33,1.68,17.89,1.36,1.0,4.56,2.69,-,-,-,2024041505
35MLD Agaram STP,2024-04-15 04:45:00,7.26,28.40,0.59,2.42,29.77,5.08,3.24,6.53,-,-,-,-,2024041505
Chikka_Bagur_5_MLD_STP,2024-04-13 12:45:00,7.0,29.40,0.0,0.0,45.10,6.20,9.2,12.40,-,-,-,-,2024041505
Yelahanka 10MLD TTP,2024-04-15 05:00:00,7.32,26.20,3.29,9.7,35.80,4.20,4.2,7.09,3.84,0.21,-,-,2024041505
40MLD OLD Rajacanal STP,2024-04-15 05:00:00,7.63,27.00,9.19,22.97,28.30,8.90,13.3,7.07,3.82,4.59,-,-,2024041505
Hennur 1MLD TTP,2024-04-14 23:30:00,7.16,30.80,0.64,0.96,21.50,2.70,4.0,5.07,4.19,0.13,-,-,2024041505
4_MLD_Madiwala_STP,2024-04-15 05:06:30,7.46,28.40,1.06,3.1,35.08,6.65,3.96,8.77,-,-,-,-,2024041505
150MLD STP_K&C valley,2024-04-15 04:45:00,7.37,-,1.04,5.73,-,4.50,9.69,-,-,0.99,-,-,2024041505
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041505
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041505
2MLD Ulsoor STP,2024-04-15 05:00:00,6.85,29.40,0.62,3.1,2.80,0.39,0.45,0.56,0.40,-,-,-,2024041506
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041506
KADUGODI 6 MLD STP,2024-04-15 05:45:00,7.7,29.10,0.5,8.69,47.38,7.69,63.08,7.08,2.95,-,-,-,2024041506
HORAMAVU 20 MLD,2024-04-15 05:45:00,7.69,31.50,1.07,3.3,40.81,8.22,11.0,5.45,4.28,-,-,-,2024041506
K AND C VALLEY 60 MLD,2024-04-15 05:51:30,6.87,29.50,0.95,3.8,23.73,1.64,6.44,8.21,7.88,-,-,-,2024041506
NAGASANDRA 20 MLD,2024-04-15 05:45:00,7.67,27.40,0.62,2.48,50.98,10.67,14.41,13.99,4.13,-,-,-,2024041506
RAJACANAL 40 MLD,2024-04-15 05:45:00,7.66,29.30,1.36,2.5,29.58,4.43,4.03,8.80,6.53,-,-,-,2024041506
YELLAMALAPACHETTY 15 MLD,2024-04-15 06:00:30,7.66,29.47,0.56,2.24,6.07,2.59,2.05,6.88,3.01,-,-,-,2024041506
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041506
DODDABELE 20 MLD,2024-04-15 05:45:00,6.73,29.90,0.4,1.3,42.71,7.83,10.71,10.91,4.04,-,-,-,2024041506
NAGASANDRA OLD 20 MLD,2024-04-15 05:45:00,6.38,26.40,5.24,7.86,47.69,8.81,13.54,0.00,13.10,-,-,-,2024041506
4MLD Cubbon Park TTP,2024-04-15 05:45:00,6.63,31.60,0.75,4.72,17.33,1.22,0.93,5.03,3.75,-,-,-,2024041506
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041506
STP Sarakki 5 MLD,2024-04-15 05:45:00,7.73,30.30,1.1,2.2,21.48,8.99,8.71,4.30,-,-,-,-,2024041506
Mailasandra STP 75 MLD,2024-04-15 05:45:00,7.43,27.40,0.0,0.0,47.71,10.93,17.32,4.98,0.79,-,-,-,2024041506
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041506
KR Puram STP 20 MLD,2024-04-15 05:45:00,6.86,27.10,3.47,6.94,49.44,8.12,19.14,6.92,-0.67,-,-,-,2024041506
1.5 MLD Lalbagh TTP,2024-04-15 05:45:00,7.29,30.10,0.34,1.7,17.89,1.36,1.0,4.30,2.80,-,-,-,2024041506
35MLD Agaram STP,2024-04-15 05:45:00,7.27,28.70,0.59,2.42,29.81,5.09,3.24,6.54,-,-,-,-,2024041506
Chikka_Bagur_5_MLD_STP,2024-04-13 12:45:00,7.0,29.40,0.0,0.0,45.10,6.20,9.2,12.40,-,-,-,-,2024041506
Yelahanka 10MLD TTP,2024-04-15 06:00:00,7.32,26.10,2.96,8.9,35.60,6.50,7.4,7.12,3.89,0.21,-,-,2024041506
40MLD OLD Rajacanal STP,2024-04-15 06:00:00,7.46,26.90,8.91,22.27,28.20,8.90,13.3,7.05,3.73,4.45,-,-,2024041506
Hennur 1MLD TTP,2024-04-14 23:30:00,7.16,30.80,0.64,0.96,21.50,2.70,4.0,5.07,4.19,0.13,-,-,2024041506
4_MLD_Madiwala_STP,2024-04-15 06:06:30,7.46,28.30,1.05,3.0,35.07,6.65,3.96,8.77,-,-,-,-,2024041506
150MLD STP_K&C valley,2024-04-15 05:45:00,7.41,-,1.03,5.72,-,4.50,9.69,-,-,0.98,-,-,2024041506
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041506
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041506
2MLD Ulsoor STP,2024-04-15 05:00:00,6.85,29.40,0.62,3.1,2.80,0.39,0.45,0.56,0.40,-,-,-,2024041507
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041507
KADUGODI 6 MLD STP,2024-04-15 06:45:00,7.87,29.00,0.5,8.88,46.95,7.76,58.26,7.10,2.95,-,-,-,2024041507
HORAMAVU 20 MLD,2024-04-15 06:45:00,7.66,31.40,1.07,3.3,40.47,8.24,10.71,5.76,4.28,-,-,-,2024041507
K AND C VALLEY 60 MLD,2024-04-15 06:53:00,6.81,29.50,0.95,3.6,23.71,1.64,6.41,8.33,7.88,-,-,-,2024041507
NAGASANDRA 20 MLD,2024-04-15 06:45:00,7.67,27.60,0.63,2.52,50.83,10.61,14.34,13.91,4.13,-,-,-,2024041507
RAJACANAL 40 MLD,2024-04-15 06:45:00,7.65,29.30,1.35,2.5,29.58,4.44,4.03,8.79,6.48,-,-,-,2024041507
YELLAMALAPACHETTY 15 MLD,2024-04-15 06:53:00,7.62,29.30,0.56,2.23,0.00,2.84,1.42,6.90,2.85,-,-,-,2024041507
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041507
DODDABELE 20 MLD,2024-04-15 06:45:00,6.74,29.70,0.39,1.1,42.58,7.83,10.57,10.93,4.04,-,-,-,2024041507
NAGASANDRA OLD 20 MLD,2024-04-15 06:45:00,6.42,26.20,3.9,5.85,47.68,8.92,13.51,0.00,9.75,-,-,-,2024041507
4MLD Cubbon Park TTP,2024-04-15 06:45:00,6.63,31.50,0.74,4.72,17.33,1.22,0.93,5.03,3.70,-,-,-,2024041507
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041507
STP Sarakki 5 MLD,2024-04-15 06:45:00,7.73,30.10,1.12,2.24,21.51,9.04,8.8,4.30,-,-,-,-,2024041507
Mailasandra STP 75 MLD,2024-04-15 06:45:00,7.09,26.10,0.0,0.0,47.70,10.92,17.29,4.71,0.84,-,-,-,2024041507
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041507
KR Puram STP 20 MLD,2024-04-15 06:45:00,6.85,27.00,3.68,7.36,48.69,7.61,15.73,6.82,-0.68,-,-,-,2024041507
1.5 MLD Lalbagh TTP,2024-04-15 06:45:00,7.29,29.90,0.34,1.65,17.87,1.36,0.99,4.68,3.16,-,-,-,2024041507
35MLD Agaram STP,2024-04-15 06:45:00,7.27,28.00,0.59,2.42,29.81,5.09,3.24,6.54,-,-,-,-,2024041507
Chikka_Bagur_5_MLD_STP,2024-04-13 12:45:00,7.0,29.40,0.0,0.0,45.10,6.20,9.2,12.40,-,-,-,-,2024041507
Yelahanka 10MLD TTP,2024-04-15 07:00:00,7.32,26.10,2.81,8.34,35.80,4.80,5.0,7.26,3.84,0.21,-,-,2024041507
40MLD OLD Rajacanal STP,2024-04-15 07:00:00,7.46,26.90,8.67,21.67,28.20,8.90,13.2,7.05,3.73,4.34,-,-,2024041507
Hennur 1MLD TTP,2024-04-14 23:30:00,7.16,30.80,0.64,0.96,21.50,2.70,4.0,5.07,4.19,0.13,-,-,2024041507
4_MLD_Madiwala_STP,2024-04-15 07:06:30,7.46,28.20,1.05,3.0,35.06,6.70,3.95,8.77,-,-,-,-,2024041507
150MLD STP_K&C valley,2024-04-15 06:45:00,7.31,-,1.04,5.73,-,4.50,9.69,-,-,0.99,-,-,2024041507
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041507
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041507
2MLD Ulsoor STP,2024-04-15 05:00:00,6.85,29.40,0.62,3.1,2.80,0.39,0.45,0.56,0.40,-,-,-,2024041508
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041508
KADUGODI 6 MLD STP,2024-04-15 07:45:00,7.78,29.20,0.5,8.81,47.85,7.68,67.69,7.02,2.95,-,-,-,2024041508
HORAMAVU 20 MLD,2024-04-15 07:45:00,7.73,31.40,1.08,3.3,40.63,8.26,10.78,5.71,4.32,-,-,-,2024041508
K AND C VALLEY 60 MLD,2024-04-15 07:51:30,6.76,30.00,0.94,3.6,23.61,1.64,6.3,8.50,7.80,-,-,-,2024041508
NAGASANDRA 20 MLD,2024-04-15 07:45:00,7.67,28.00,0.65,2.6,51.04,10.69,14.5,14.33,4.22,-,-,-,2024041508
RAJACANAL 40 MLD,2024-04-15 07:45:00,7.65,29.30,1.35,2.5,29.59,4.44,4.03,8.79,6.48,-,-,-,2024041508
YELLAMALAPACHETTY 15 MLD,2024-04-15 08:00:00,7.66,29.45,0.56,2.24,23.53,1.82,1.43,6.87,3.55,-,-,-,2024041508
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041508
DODDABELE 20 MLD,2024-04-15 07:45:00,6.76,29.60,0.39,1.1,42.29,7.80,10.28,10.91,4.06,-,-,-,2024041508
NAGASANDRA OLD 20 MLD,2024-04-15 07:45:00,6.48,26.00,3.11,4.66,47.66,8.82,13.56,0.00,7.77,-,-,-,2024041508
4MLD Cubbon Park TTP,2024-04-15 07:45:00,6.63,31.40,0.74,4.73,17.33,1.23,0.93,5.03,3.70,-,-,-,2024041508
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041508
STP Sarakki 5 MLD,2024-04-15 07:45:00,7.66,30.20,1.11,2.22,21.48,8.99,8.78,4.30,-,-,-,-,2024041508
Mailasandra STP 75 MLD,2024-04-15 07:45:00,7.22,26.30,0.0,0.0,47.76,10.97,17.29,4.38,1.49,-,-,-,2024041508
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041508
KR Puram STP 20 MLD,2024-04-15 07:45:00,6.85,27.00,3.52,7.04,48.65,7.97,15.27,6.81,-0.67,-,-,-,2024041508
1.5 MLD Lalbagh TTP,2024-04-15 07:45:00,7.28,30.20,0.32,1.62,17.87,1.35,0.99,5.99,5.09,-,-,-,2024041508
35MLD Agaram STP,2024-04-15 07:45:00,7.2,28.30,0.57,2.34,29.52,5.04,3.13,6.48,-,-,-,-,2024041508
Chikka_Bagur_5_MLD_STP,2024-04-13 12:45:00,7.0,29.40,0.0,0.0,45.10,6.20,9.2,12.40,-,-,-,-,2024041508
Yelahanka 10MLD TTP,2024-04-15 08:00:00,7.32,26.10,2.86,7.78,36.00,5.50,6.1,7.02,3.65,0.21,-,-,2024041508
40MLD OLD Rajacanal STP,2024-04-15 08:00:00,7.52,26.90,8.59,21.48,28.30,9.10,13.6,7.07,3.76,4.30,-,-,2024041508
Hennur 1MLD TTP,2024-04-14 23:30:00,7.16,30.80,0.64,0.96,21.50,2.70,4.0,5.07,4.19,0.13,-,-,2024041508
4_MLD_Madiwala_STP,2024-04-15 08:06:30,7.46,28.20,1.06,3.1,35.06,6.73,3.94,8.77,-,-,-,-,2024041508
150MLD STP_K&C valley,2024-04-15 07:45:00,7.43,-,1.04,5.73,-,4.50,9.69,-,-,0.99,-,-,2024041508
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041508
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041508
2MLD Ulsoor STP,2024-04-15 08:00:00,6.89,30.00,0.61,3.05,21.21,2.97,3.39,4.24,3.03,-,-,-,2024041509
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041509
KADUGODI 6 MLD STP,2024-04-15 08:45:00,7.73,29.20,0.5,8.85,46.00,7.77,48.09,7.09,2.95,-,-,-,2024041509
HORAMAVU 20 MLD,2024-04-15 08:45:00,7.71,31.70,1.08,3.2,40.71,8.28,10.79,5.75,4.32,-,-,-,2024041509
K AND C VALLEY 60 MLD,2024-04-15 08:53:00,6.74,30.10,0.94,3.5,23.47,1.63,6.15,8.72,7.80,-,-,-,2024041509
NAGASANDRA 20 MLD,2024-04-15 08:45:00,7.66,28.30,0.65,2.6,50.89,10.58,14.28,13.34,4.24,-,-,-,2024041509
RAJACANAL 40 MLD,2024-04-15 08:45:00,7.64,29.40,1.36,2.5,29.60,4.45,4.03,8.80,6.53,-,-,-,2024041509
YELLAMALAPACHETTY 15 MLD,2024-04-15 09:00:00,7.63,29.36,0.56,2.23,25.21,2.50,1.3,6.94,3.02,-,-,-,2024041509
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041509
DODDABELE 20 MLD,2024-04-15 08:45:00,6.75,29.40,0.38,1.2,44.31,7.76,14.01,10.80,4.05,-,-,-,2024041509
NAGASANDRA OLD 20 MLD,2024-04-15 08:45:00,6.49,26.30,2.52,3.78,47.67,8.70,13.6,0.00,6.30,-,-,-,2024041509
4MLD Cubbon Park TTP,2024-04-15 08:45:00,6.63,31.90,0.76,4.72,17.33,1.22,0.93,5.02,3.80,-,-,-,2024041509
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041509
STP Sarakki 5 MLD,2024-04-15 08:45:00,7.63,30.30,1.1,2.2,21.52,9.06,8.95,4.30,-,-,-,-,2024041509
Mailasandra STP 75 MLD,2024-04-15 08:45:00,7.17,26.50,0.0,0.0,47.78,10.97,17.27,4.35,0.85,-,-,-,2024041509
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041509
KR Puram STP 20 MLD,2024-04-15 08:45:00,6.85,27.00,3.68,7.36,48.65,7.78,15.38,6.81,-0.67,-,-,-,2024041509
1.5 MLD Lalbagh TTP,2024-04-15 08:45:00,7.28,30.10,0.33,1.6,17.88,1.36,1.0,6.08,4.40,-,-,-,2024041509
35MLD Agaram STP,2024-04-15 08:45:00,7.2,28.20,0.57,2.34,29.52,5.04,3.13,6.48,-,-,-,-,2024041509
Chikka_Bagur_5_MLD_STP,2024-04-13 12:45:00,7.0,29.40,0.0,0.0,45.10,6.20,9.2,12.40,-,-,-,-,2024041509
Yelahanka 10MLD TTP,2024-04-15 09:00:00,7.32,26.00,2.64,7.64,35.80,4.90,5.1,7.12,3.87,0.21,-,-,2024041509
40MLD OLD Rajacanal STP,2024-04-15 09:00:00,7.54,26.90,8.57,21.42,28.30,9.00,13.4,7.07,3.77,4.28,-,-,2024041509
Hennur 1MLD TTP,2024-04-15 09:00:00,7.13,30.70,0.56,0.84,21.40,2.60,4.0,5.07,4.18,0.11,-,-,2024041509
4_MLD_Madiwala_STP,2024-04-15 09:06:30,7.45,28.20,1.08,3.1,35.06,6.73,3.94,8.77,-,-,-,-,2024041509
150MLD STP_K&C valley,2024-04-15 08:45:00,7.5,-,1.03,5.72,-,4.50,9.69,-,-,0.98,-,-,2024041509
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041509
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041509
2MLD Ulsoor STP,2024-04-15 08:00:00,6.89,30.00,0.61,3.05,21.21,2.97,3.39,4.24,3.03,-,-,-,2024041510
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041510
KADUGODI 6 MLD STP,2024-04-15 09:45:00,7.89,29.20,0.5,9.15,36.75,6.98,8.67,6.67,2.95,-,-,-,2024041510
HORAMAVU 20 MLD,2024-04-15 09:45:00,7.68,31.90,1.09,3.2,40.71,8.27,10.8,5.65,4.36,-,-,-,2024041510
K AND C VALLEY 60 MLD,2024-04-15 09:53:00,6.69,30.30,0.93,3.5,23.56,1.66,6.34,8.64,7.72,-,-,-,2024041510
NAGASANDRA 20 MLD,2024-04-15 09:45:00,7.61,28.70,0.69,2.76,50.25,10.48,13.77,12.04,4.28,-,-,-,2024041510
RAJACANAL 40 MLD,2024-04-15 09:45:00,7.64,29.60,1.37,2.5,29.61,4.46,4.03,8.83,6.58,-,-,-,2024041510
YELLAMALAPACHETTY 15 MLD,2024-04-15 10:00:00,7.69,29.59,0.56,2.25,35.51,0.98,1.72,6.93,5.55,-,-,-,2024041510
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041510
DODDABELE 20 MLD,2024-04-15 09:45:00,6.75,29.60,0.38,1.1,42.89,7.71,11.37,10.71,4.05,-,-,-,2024041510
NAGASANDRA OLD 20 MLD,2024-04-15 09:45:00,6.44,26.50,2.68,4.02,47.70,8.76,13.62,0.00,6.70,-,-,-,2024041510
4MLD Cubbon Park TTP,2024-04-15 09:45:00,6.63,31.80,0.75,4.72,17.32,1.22,0.92,5.02,3.75,-,-,-,2024041510
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041510
STP Sarakki 5 MLD,2024-04-15 09:30:00,7.59,30.30,1.13,2.26,21.42,8.90,8.61,4.28,-,-,-,-,2024041510
Mailasandra STP 75 MLD,2024-04-15 09:45:00,7.2,27.00,0.0,0.0,47.78,11.00,17.27,4.27,1.52,-,-,-,2024041510
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041510
KR Puram STP 20 MLD,2024-04-15 09:45:00,6.89,27.60,3.01,6.02,48.12,7.89,13.89,6.74,0.30,-,-,-,2024041510
1.5 MLD Lalbagh TTP,2024-04-15 09:45:00,7.28,30.50,0.31,1.62,17.88,1.36,1.0,8.64,4.47,-,-,-,2024041510
35MLD Agaram STP,2024-04-15 09:15:00,7.2,28.30,0.57,2.34,29.52,5.04,3.13,6.48,-,-,-,-,2024041510
Chikka_Bagur_5_MLD_STP,2024-04-15 10:00:00,7.95,28.40,2.11,4.2,42.90,6.80,7.0,13.60,-,-,-,-,2024041510
Yelahanka 10MLD TTP,2024-04-15 10:00:00,7.32,26.00,2.25,6.66,34.50,5.40,6.2,6.97,4.08,0.21,-,-,2024041510
40MLD OLD Rajacanal STP,2024-04-15 10:00:00,7.54,27.20,8.52,21.3,28.30,9.00,13.4,7.07,3.77,4.26,-,-,2024041510
Hennur 1MLD TTP,2024-04-15 10:00:00,7.09,30.60,0.53,0.79,21.30,2.70,4.0,5.07,4.23,0.11,-,-,2024041510
4_MLD_Madiwala_STP,2024-04-15 10:05:00,7.45,28.20,1.12,3.2,35.08,6.75,3.96,8.77,-,-,-,-,2024041510
150MLD STP_K&C valley,2024-04-15 09:45:00,7.51,-,1.04,5.72,-,4.47,9.69,-,-,0.99,-,-,2024041510
20Mld KR Puram STP New,2024-04-12 17:45:00,0.0,-,0.0,0.0,0.00,0.00,0.0,0.00,-,-,3.32,3.92,2024041510
10 MLD STP HULIMAVU,2024-04-11 20:00:00,7.77,-,3.73,7.97,56.43,3.38,5.76,1.20,-,-,6.38,6.88,2024041510
2MLD Ulsoor STP,2024-04-15 08:00:00,6.89,30.00,0.61,3.05,21.21,2.97,3.39,4.24,3.03,-,-,-,2024041511
CHIKKABANAVARA 5 MLD,2024-03-23 14:15:00,7.4,31.60,0.0,1008.0,27.01,4.06,4.54,9.79,0.00,-,-,-,2024041511
KADUGODI 6 MLD STP,2024-04-15 10:45:00,7.84,29.30,0.5,9.25,36.73,6.98,8.74,6.64,2.95,-,-,-,2024041511
HORAMAVU 20 MLD,2024-04-15 10:45:00,7.65,31.90,1.09,3.2,40.61,8.24,10.81,5.57,4.36,-,-,-,2024041511
K AND C VALLEY 60 MLD,2024-04-15 10:51:30,6.69,30.50,0.93,3.5,23.43,1.70,6.04,8.85,7.72,-,-,-,2024041511
NAGASANDRA 20 MLD,2024-04-15 10:45:00,7.63,28.90,0.67,2.68,49.75,10.60,13.32,13.60,4.33,-,-,-,2024041511
RAJACANAL 40 MLD,2024-04-15 10:45:00,7.64,29.90,1.4,2.4,29.62,4.47,4.03,8.83,6.72,-,-,-,2024041511
YELLAMALAPACHETTY 15 MLD,2024-04-15 11:00:00,7.78,29.93,0.57,2.27,45.22,2.38,1.67,6.93,4.25,-,-,-,2024041511
BELLANDUR 90 MLD,2024-03-28 13:00:00,7.71,30.00,1.04,1.5,27.91,6.82,10.41,5.58,5.82,-,-,-,2024041511
DODDABELE 20 MLD,2024-04-15 10:45:00,6.74,29.70,0.38,1.1,42.52,7.76,10.83,10.76,4.04,-,-,-,2024041511
NAGASANDRA OLD 20 MLD,2024-04-15 10:45:00,6.44,26.70,2.47,3.7,47.82,8.76,13.95,0.00,6.18,-,-,-,2024041511
4MLD Cubbon Park TTP,2024-04-15 10:45:00,6.62,31.70,0.75,4.73,17.33,1.23,0.93,5.02,3.75,-,-,-,2024041511
KADABEESANAHALLI 50 MLD,2024-04-13 09:45:00,7.98,26.10,0.76,2.58,-,-,2609.34,-,3.42,-,-,-,2024041511
STP Sarakki 5 MLD,2024-04-15 10:45:00,7.41,30.40,1.09,2.18,21.41,8.88,8.48,4.28,-,-,-,-,2024041511
Mailasandra STP 75 MLD,2024-04-15 10:45:00,7.43,27.90,0.0,0.0,47.80,11.04,17.25,4.10,2.16,-,-,-,2024041511
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024041511
KR Puram STP 20 MLD,2024-04-15 10:45:00,6.91,27.90,2.64,5.28,48.14,7.76,14.43,6.74,0.54,-,-,-,2024041511
1.5 MLD Lalbagh TTP,2024-04-15 10:45:00,7.26,30.90,0.29,1.45,17.87,1.35,0.99,3.43,0.00,-,-,-,2024041511
35MLD Agaram STP,2024-04-15 10:30:00,7.19,28.40,0.57,2.34,29.48,5.03,3.13,6.47,-,-,-,-,2024041511
Chikka_Bagur_5_MLD_STP,2024-04-15 11:00:00,7.9,28.40,3.07,6.1,42.90,6.90,7.1,13.80,-,-,-,-,2024041511
Yelahanka 10MLD TTP,2024-04-15 11:00:00,7.3,25.90,2.33,6.61,34.60,5.10,6.3,7.09,2.57,0.21,-,-,2024041511
40MLD OLD Rajacanal STP,2024-04-15 11:00:00,7.6,27.30,8.25,20.62,28.30,9.10,13.8,7.07,3.80,4.12,-,-,2024041511
Hennur 1MLD TTP,2024-04-15 11:00:00,7.07,30.60,0.54,0.81,21.30,2.60,4.0,5.07,4.26,0.11,-,-,2024041511
4_MLD_Madiwala_STP,2024-04-15 11:06:30,7.44,28.30,1.12,3.2,35.07,6.79,3.94,8.77,-,-,-,-,2024041511
