stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
KADABEESANAHALLI 50 MLD,2024-01-21 15:00:00,7.2,23.20,0.88,3.97,43.05,8.83,8.54,8.49,3.53,-,-,-,2024012115
STP Sarakki 5 MLD,2024-01-21 14:45:00,7.81,26.50,0.66,1.32,18.76,4.88,5.68,3.75,-,-,-,-,2024012115
Mailasandra STP 75 MLD,2024-01-21 14:45:00,7.52,25.60,22.11,35.38,46.05,8.94,18.73,13.16,1.89,-,-,-,2024012115
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012115
KR Puram STP 20 MLD,2024-01-21 14:45:00,7.1,24.60,1.99,3.98,50.30,5.64,28.44,7.04,-0.59,-,-,-,2024012115
1.5 MLD Lalbagh TTP,2024-01-21 15:00:00,7.07,34.50,0.23,1.07,18.33,1.46,1.05,2.49,1.70,-,-,-,2024012115
35MLD Agaram STP,2024-01-21 15:00:00,7.36,24.90,0.82,3.36,30.18,5.15,4.51,6.62,-,-,-,-,2024012115
Chikka_Bagur_5_MLD_STP,2024-01-21 15:00:00,7.35,24.80,78.25,156.5,46.40,7.5,12.4,15.00,-,-,-,-,2024012115
Yelahanka 10MLD TTP,2024-01-21 15:00:00,7.43,22.70,0.1,0.28,47.00,9.2,5.5,9.43,5.58,0.22,-,-,2024012115
40MLD OLD Rajacanal STP,2024-01-21 15:00:00,7.47,23.70,1.29,2.32,25.90,8.7,12.1,6.47,3.73,0.64,-,-,2024012115
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012115
4_MLD_Madiwala_STP,2024-01-21 15:00:00,7.74,22.60,1.26,3.7,34.48,2.64,3.71,8.62,-,-,-,-,2024012115
150MLD STP_K&C valley,2024-01-21 14:45:00,7.22,-,1.04,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012115
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012115
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012115
2MLD Ulsoor STP,2024-01-21 14:45:00,7.21,25.40,0.34,1.7,34.16,4.78,5.47,6.83,4.88,-,-,-,2024012116
CHIKKABANAVARA 5 MLD,2024-01-21 15:30:00,7.48,23.60,0.4,3.2,29.65,4.3,4.85,11.27,3.20,-,-,-,2024012116
KADUGODI 6 MLD STP,2024-01-21 15:45:00,7.94,25.60,0.6,5.02,37.41,6.89,13.24,6.69,3.54,-,-,-,2024012116
HORAMAVU 20 MLD,2024-01-21 15:45:00,7.71,27.90,0.8,3.2,36.57,7.8,9.09,4.23,3.20,-,-,-,2024012116
K AND C VALLEY 60 MLD,2024-01-21 15:56:00,6.79,26.80,0.5,4.5,45.13,11.06,6.1,13.05,4.15,-,-,-,2024012116
NAGASANDRA 20 MLD,2024-01-21 15:45:00,7.85,25.00,0.7,2.8,46.35,9.06,11.07,7.82,3.75,-,-,-,2024012116
RAJACANAL 40 MLD,2024-01-21 15:45:00,7.65,26.10,0.96,3.2,28.26,3.46,4.02,8.00,4.61,-,-,-,2024012116
YELLAMALAPACHETTY 15 MLD,2024-01-21 15:58:30,7.21,26.71,0.53,2.14,105.03,4.84,7.02,3.91,-0.66,-,-,-,2024012116
BELLANDUR 90 MLD,2024-01-21 15:45:00,6.7,28.10,0.74,1.4,27.51,4.9,10.78,5.50,4.14,-,-,-,2024012116
DODDABELE 20 MLD,2024-01-21 15:45:00,6.97,26.80,0.91,3.0,66.50,4.61,49.91,10.60,4.18,-,-,-,2024012116
NAGASANDRA OLD 20 MLD,2024-01-21 15:45:00,6.85,23.60,2.19,3.29,45.89,8.61,12.49,3.73,0.23,-,-,-,2024012116
4MLD Cubbon Park TTP,2024-01-21 15:45:00,6.97,27.60,0.68,4.71,17.37,1.21,0.99,5.04,3.40,-,-,-,2024012116
KADABEESANAHALLI 50 MLD,2024-01-21 16:00:00,7.21,23.30,0.88,3.96,42.74,8.81,8.52,8.46,3.52,-,-,-,2024012116
STP Sarakki 5 MLD,2024-01-21 15:45:00,7.73,26.50,0.69,1.38,18.75,4.87,5.7,3.75,-,-,-,-,2024012116
Mailasandra STP 75 MLD,2024-01-21 15:45:00,7.58,25.60,23.24,37.18,46.16,9.11,18.73,13.00,2.37,-,-,-,2024012116
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012116
KR Puram STP 20 MLD,2024-01-21 15:45:00,7.1,24.60,1.97,3.94,52.03,6.37,33.58,7.28,-0.65,-,-,-,2024012116
1.5 MLD Lalbagh TTP,2024-01-21 16:00:00,7.05,34.10,0.25,1.17,18.32,1.46,1.05,2.70,1.86,-,-,-,2024012116
35MLD Agaram STP,2024-01-21 16:00:00,7.35,24.90,0.82,3.36,30.14,5.14,4.51,6.61,-,-,-,-,2024012116
Chikka_Bagur_5_MLD_STP,2024-01-21 16:00:00,7.71,24.90,3.94,7.9,46.30,7.8,11.9,15.60,-,-,-,-,2024012116
Yelahanka 10MLD TTP,2024-01-21 16:00:00,7.44,22.80,0.1,0.28,47.00,9.3,5.6,9.40,9.69,0.22,-,-,2024012116
40MLD OLD Rajacanal STP,2024-01-21 16:00:00,7.53,23.60,1.32,2.38,26.00,8.6,11.9,6.50,3.77,0.66,-,-,2024012116
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012116
4_MLD_Madiwala_STP,2024-01-21 16:00:00,7.74,22.60,1.27,3.7,34.48,2.58,3.71,8.62,-,-,-,-,2024012116
150MLD STP_K&C valley,2024-01-21 15:45:00,7.22,-,1.04,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012116
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012116
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012116
2MLD Ulsoor STP,2024-01-21 16:15:00,7.01,26.00,0.36,1.8,31.78,4.45,5.08,6.36,4.54,-,-,-,2024012117
CHIKKABANAVARA 5 MLD,2024-01-21 16:30:00,7.47,23.50,0.39,3.2,29.68,4.29,4.86,11.29,3.12,-,-,-,2024012117
KADUGODI 6 MLD STP,2024-01-21 16:45:00,7.95,25.10,0.6,4.91,37.40,6.88,13.16,6.68,3.54,-,-,-,2024012117
HORAMAVU 20 MLD,2024-01-21 16:30:00,7.69,27.90,0.78,3.2,36.63,7.79,9.17,4.17,3.12,-,-,-,2024012117
K AND C VALLEY 60 MLD,2024-01-21 16:54:30,6.76,26.70,0.5,4.5,45.05,11.16,5.76,13.41,4.15,-,-,-,2024012117
NAGASANDRA 20 MLD,2024-01-21 16:45:00,7.87,24.90,0.67,2.68,46.34,9.01,11.07,7.04,3.74,-,-,-,2024012117
RAJACANAL 40 MLD,2024-01-21 16:45:00,7.65,25.90,0.96,3.2,28.25,3.45,4.0,7.98,4.61,-,-,-,2024012117
YELLAMALAPACHETTY 15 MLD,2024-01-21 16:58:30,7.18,26.60,0.53,2.13,106.57,4.82,7.06,3.93,2.57,-,-,-,2024012117
BELLANDUR 90 MLD,2024-01-21 16:45:00,7.75,26.80,0.6,1.5,27.26,5.4,7.72,5.45,3.36,-,-,-,2024012117
DODDABELE 20 MLD,2024-01-21 16:45:00,6.91,26.60,0.94,3.0,66.87,4.99,50.59,11.62,4.15,-,-,-,2024012117
NAGASANDRA OLD 20 MLD,2024-01-21 16:45:00,6.85,23.60,2.21,3.32,45.99,8.74,12.58,4.72,0.23,-,-,-,2024012117
4MLD Cubbon Park TTP,2024-01-21 16:45:00,7.03,27.30,0.66,4.71,17.37,1.21,0.99,5.04,3.30,-,-,-,2024012117
KADABEESANAHALLI 50 MLD,2024-01-21 17:00:00,6.77,21.80,0.88,3.96,42.93,8.8,8.61,8.46,3.52,-,-,-,2024012117
STP Sarakki 5 MLD,2024-01-21 16:45:00,7.88,26.60,0.67,1.34,18.76,4.89,5.72,3.75,-,-,-,-,2024012117
Mailasandra STP 75 MLD,2024-01-21 16:45:00,7.54,25.20,21.98,35.17,46.18,9.13,18.71,13.00,2.19,-,-,-,2024012117
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012117
KR Puram STP 20 MLD,2024-01-21 16:45:00,7.1,24.60,1.87,3.74,52.23,6.75,35.18,7.31,-0.73,-,-,-,2024012117
1.5 MLD Lalbagh TTP,2024-01-21 17:00:00,7.04,32.80,0.29,1.33,18.28,1.45,1.05,2.99,2.11,-,-,-,2024012117
35MLD Agaram STP,2024-01-21 17:00:00,7.31,24.80,0.8,3.28,29.97,5.12,4.4,6.58,-,-,-,-,2024012117
Chikka_Bagur_5_MLD_STP,2024-01-21 17:00:00,7.7,24.90,1.76,3.5,45.60,7.7,10.8,15.40,-,-,-,-,2024012117
Yelahanka 10MLD TTP,2024-01-21 17:00:00,7.41,22.90,0.1,0.28,47.30,9.3,5.5,9.43,9.34,0.22,-,-,2024012117
40MLD OLD Rajacanal STP,2024-01-21 17:15:00,7.53,23.60,1.36,2.45,26.10,8.6,11.8,6.53,3.77,0.68,-,-,2024012117
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012117
4_MLD_Madiwala_STP,2024-01-21 17:00:00,7.74,22.60,1.26,3.7,34.48,2.62,3.72,8.62,-,-,-,-,2024012117
150MLD STP_K&C valley,2024-01-21 16:45:00,7.16,-,1.04,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012117
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012117
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012117
2MLD Ulsoor STP,2024-01-21 16:15:00,7.01,26.00,0.36,1.8,31.78,4.45,5.08,6.36,4.54,-,-,-,2024012118
CHIKKABANAVARA 5 MLD,2024-01-21 17:30:00,7.47,23.40,0.38,3.2,29.69,4.29,4.86,11.30,3.04,-,-,-,2024012118
KADUGODI 6 MLD STP,2024-01-21 17:45:00,7.87,25.00,0.6,4.83,37.32,6.88,13.33,6.70,3.54,-,-,-,2024012118
HORAMAVU 20 MLD,2024-01-21 17:45:00,7.75,27.40,0.78,3.2,36.68,7.81,9.14,4.23,3.12,-,-,-,2024012118
K AND C VALLEY 60 MLD,2024-01-21 17:57:30,6.81,26.50,0.49,4.5,45.32,11.23,5.9,13.70,4.07,-,-,-,2024012118
NAGASANDRA 20 MLD,2024-01-21 17:45:00,7.84,24.80,0.7,2.8,46.36,8.97,11.08,6.55,3.72,-,-,-,2024012118
RAJACANAL 40 MLD,2024-01-21 17:45:00,7.65,25.70,0.95,3.2,28.25,3.46,4.0,7.98,4.56,-,-,-,2024012118
YELLAMALAPACHETTY 15 MLD,2024-01-21 17:58:30,7.06,26.14,0.52,2.09,128.05,4.86,7.77,3.90,-0.60,-,-,-,2024012118
BELLANDUR 90 MLD,2024-01-21 17:45:00,7.76,26.60,0.6,1.5,27.26,5.38,7.78,5.45,3.36,-,-,-,2024012118
DODDABELE 20 MLD,2024-01-21 17:45:00,6.93,26.20,0.93,3.0,68.31,4.86,51.18,11.20,4.16,-,-,-,2024012118
NAGASANDRA OLD 20 MLD,2024-01-21 17:45:00,6.84,23.60,2.29,3.43,46.01,8.85,12.48,4.00,0.23,-,-,-,2024012118
4MLD Cubbon Park TTP,2024-01-21 17:45:00,6.97,27.70,0.69,4.71,17.38,1.21,1.0,5.04,3.45,-,-,-,2024012118
KADABEESANAHALLI 50 MLD,2024-01-21 18:00:00,6.79,22.70,0.88,3.95,42.98,8.78,8.7,8.34,3.51,-,-,-,2024012118
STP Sarakki 5 MLD,2024-01-21 17:45:00,7.85,26.50,0.67,1.34,18.75,4.88,5.72,3.75,-,-,-,-,2024012118
Mailasandra STP 75 MLD,2024-01-21 17:45:00,7.49,24.90,21.21,33.94,46.18,9.12,18.72,13.22,2.06,-,-,-,2024012118
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012118
KR Puram STP 20 MLD,2024-01-21 17:45:00,7.12,24.40,1.74,3.48,52.04,6.16,34.93,7.29,-0.72,-,-,-,2024012118
1.5 MLD Lalbagh TTP,2024-01-21 18:00:00,7.03,30.20,0.42,1.82,18.41,1.48,1.07,3.64,2.58,-,-,-,2024012118
35MLD Agaram STP,2024-01-21 18:00:00,7.25,25.00,0.8,3.28,29.73,5.07,4.4,6.53,-,-,-,-,2024012118
Chikka_Bagur_5_MLD_STP,2024-01-21 18:00:00,7.69,24.80,1.49,3.0,45.90,7.7,11.2,15.40,-,-,-,-,2024012118
Yelahanka 10MLD TTP,2024-01-21 18:00:00,7.42,23.00,0.1,0.28,47.50,9.1,5.2,9.50,11.99,0.22,-,-,2024012118
40MLD OLD Rajacanal STP,2024-01-21 17:45:00,7.63,23.60,1.39,2.5,26.00,8.7,12.0,6.50,3.82,0.69,-,-,2024012118
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012118
4_MLD_Madiwala_STP,2024-01-21 18:00:00,7.74,22.60,1.26,3.7,34.48,2.62,3.72,8.62,-,-,-,-,2024012118
150MLD STP_K&C valley,2024-01-21 17:45:00,7.22,-,1.04,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012118
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012118
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012118
2MLD Ulsoor STP,2024-01-21 17:45:00,7.0,26.00,0.34,1.7,31.92,4.47,5.11,6.38,4.56,-,-,-,2024012119
CHIKKABANAVARA 5 MLD,2024-01-21 18:30:00,7.48,23.30,0.37,3.2,29.68,4.29,4.86,11.39,2.96,-,-,-,2024012119
KADUGODI 6 MLD STP,2024-01-21 18:45:00,7.95,25.30,0.6,4.89,37.43,6.89,13.29,6.71,3.54,-,-,-,2024012119
HORAMAVU 20 MLD,2024-01-21 18:45:00,7.71,27.50,0.75,3.3,36.68,7.8,9.15,4.20,3.00,-,-,-,2024012119
K AND C VALLEY 60 MLD,2024-01-21 18:57:30,7.15,26.30,0.48,4.5,45.51,11.23,6.02,13.42,3.98,-,-,-,2024012119
NAGASANDRA 20 MLD,2024-01-21 18:45:00,7.84,24.70,0.69,2.76,46.24,8.98,10.98,7.10,3.71,-,-,-,2024012119
RAJACANAL 40 MLD,2024-01-21 18:45:00,7.65,25.70,0.94,3.2,28.25,3.45,3.99,7.98,4.51,-,-,-,2024012119
YELLAMALAPACHETTY 15 MLD,2024-01-21 18:58:30,7.04,26.06,0.52,2.08,97.53,4.89,6.8,3.98,2.33,-,-,-,2024012119
BELLANDUR 90 MLD,2024-01-21 18:45:00,7.77,26.30,0.6,1.6,27.26,5.38,7.74,5.45,3.36,-,-,-,2024012119
DODDABELE 20 MLD,2024-01-21 18:45:00,6.89,26.10,0.93,3.0,67.72,4.78,51.22,10.62,4.13,-,-,-,2024012119
NAGASANDRA OLD 20 MLD,2024-01-21 18:45:00,6.85,23.60,2.22,3.33,45.83,8.74,12.3,4.16,0.23,-,-,-,2024012119
4MLD Cubbon Park TTP,2024-01-21 18:45:00,7.0,27.50,0.67,4.71,17.37,1.21,0.99,5.04,3.35,-,-,-,2024012119
KADABEESANAHALLI 50 MLD,2024-01-21 19:00:00,6.78,22.00,0.87,3.94,43.56,8.75,9.26,8.30,3.50,-,-,-,2024012119
STP Sarakki 5 MLD,2024-01-21 18:45:00,7.79,26.50,0.68,1.36,18.75,4.88,5.73,3.75,-,-,-,-,2024012119
Mailasandra STP 75 MLD,2024-01-21 18:45:00,7.47,24.30,19.97,31.95,46.21,9.16,18.7,12.99,2.21,-,-,-,2024012119
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012119
KR Puram STP 20 MLD,2024-01-21 18:30:00,7.12,24.20,1.86,3.72,48.64,6.88,18.28,6.81,-0.63,-,-,-,2024012119
1.5 MLD Lalbagh TTP,2024-01-21 19:00:00,7.01,28.60,0.54,2.53,18.42,1.48,1.07,4.22,2.90,-,-,-,2024012119
35MLD Agaram STP,2024-01-21 19:00:00,7.3,24.40,0.79,3.24,29.93,5.11,4.35,6.57,-,-,-,-,2024012119
Chikka_Bagur_5_MLD_STP,2024-01-21 19:00:00,7.67,25.10,1.33,2.7,44.20,6.9,9.3,13.80,-,-,-,-,2024012119
Yelahanka 10MLD TTP,2024-01-21 19:00:00,7.4,23.00,0.1,0.28,47.10,9.4,5.6,9.46,12.06,0.22,-,-,2024012119
40MLD OLD Rajacanal STP,2024-01-21 18:45:00,7.66,23.60,1.44,2.59,26.10,8.6,11.8,6.53,3.83,0.72,-,-,2024012119
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012119
4_MLD_Madiwala_STP,2024-01-21 19:00:00,7.74,22.60,1.26,3.7,34.48,2.52,3.72,8.62,-,-,-,-,2024012119
150MLD STP_K&C valley,2024-01-21 18:45:00,7.19,-,1.05,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012119
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012119
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012119
2MLD Ulsoor STP,2024-01-21 19:15:00,7.01,25.90,0.34,1.7,31.64,4.43,5.06,6.33,4.52,-,-,-,2024012120
CHIKKABANAVARA 5 MLD,2024-01-21 19:30:00,7.49,23.30,0.37,3.2,29.68,4.31,4.86,11.51,2.96,-,-,-,2024012120
KADUGODI 6 MLD STP,2024-01-21 19:45:00,7.95,25.00,0.6,4.83,37.38,6.89,12.86,6.70,3.54,-,-,-,2024012120
HORAMAVU 20 MLD,2024-01-21 19:45:00,7.76,27.10,0.78,3.2,36.82,7.82,9.2,4.19,3.12,-,-,-,2024012120
K AND C VALLEY 60 MLD,2024-01-21 19:54:30,6.18,23.50,0.29,5.4,52.12,10.87,18.77,13.54,2.41,-,-,-,2024012120
NAGASANDRA 20 MLD,2024-01-21 19:45:00,7.84,24.50,0.71,2.84,46.21,9.03,10.95,6.99,3.68,-,-,-,2024012120
RAJACANAL 40 MLD,2024-01-21 19:45:00,7.66,25.60,0.94,3.2,28.27,3.46,4.01,8.03,4.51,-,-,-,2024012120
YELLAMALAPACHETTY 15 MLD,2024-01-21 19:58:30,7.04,26.06,0.52,2.08,99.64,4.9,6.91,3.98,-0.71,-,-,-,2024012120
BELLANDUR 90 MLD,2024-01-21 19:45:00,7.79,26.00,0.58,1.6,27.27,5.37,7.76,5.45,3.25,-,-,-,2024012120
DODDABELE 20 MLD,2024-01-21 19:45:00,6.91,25.80,0.92,3.1,67.90,4.74,51.62,11.02,4.15,-,-,-,2024012120
NAGASANDRA OLD 20 MLD,2024-01-21 19:45:00,6.84,23.60,2.3,3.45,45.77,8.73,12.24,4.11,0.23,-,-,-,2024012120
4MLD Cubbon Park TTP,2024-01-21 19:45:00,6.96,27.80,0.69,4.71,17.37,1.21,0.99,5.04,3.45,-,-,-,2024012120
KADABEESANAHALLI 50 MLD,2024-01-21 20:00:00,6.75,21.90,0.87,3.93,45.38,8.74,10.59,8.87,3.49,-,-,-,2024012120
STP Sarakki 5 MLD,2024-01-21 19:45:00,7.93,26.60,0.68,1.36,18.76,4.89,5.72,3.75,-,-,-,-,2024012120
Mailasandra STP 75 MLD,2024-01-21 19:45:00,7.44,24.10,19.3,30.88,46.23,9.16,18.68,12.82,1.81,-,-,-,2024012120
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012120
KR Puram STP 20 MLD,2024-01-21 19:45:00,7.12,24.10,1.88,3.76,53.03,5.8,39.11,7.42,-0.76,-,-,-,2024012120
1.5 MLD Lalbagh TTP,2024-01-21 20:00:00,7.01,27.60,0.62,2.97,18.51,1.5,1.07,4.48,3.08,-,-,-,2024012120
35MLD Agaram STP,2024-01-21 20:00:00,7.26,24.50,0.8,3.28,29.77,5.08,4.4,6.53,-,-,-,-,2024012120
Chikka_Bagur_5_MLD_STP,2024-01-21 20:00:00,7.65,24.90,1.92,3.8,44.20,6.6,9.7,13.20,-,-,-,-,2024012120
Yelahanka 10MLD TTP,2024-01-21 20:00:00,7.4,23.00,0.1,0.28,47.20,9.4,5.7,9.47,10.08,0.22,-,-,2024012120
40MLD OLD Rajacanal STP,2024-01-21 19:45:00,7.67,23.60,1.47,2.65,26.00,8.5,11.7,6.50,3.84,0.74,-,-,2024012120
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012120
4_MLD_Madiwala_STP,2024-01-21 20:00:00,7.75,22.60,1.27,3.7,34.49,2.58,3.73,8.62,-,-,-,-,2024012120
150MLD STP_K&C valley,2024-01-21 19:45:00,7.22,-,1.05,3.36,-,6.63,9.69,-,-,0.60,-,-,2024012120
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012120
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012120
2MLD Ulsoor STP,2024-01-21 20:30:00,7.01,25.80,0.34,1.7,30.94,4.33,4.95,6.19,4.42,-,-,-,2024012121
CHIKKABANAVARA 5 MLD,2024-01-21 20:30:00,7.47,23.20,0.37,3.2,29.65,4.3,4.85,11.36,2.96,-,-,-,2024012121
KADUGODI 6 MLD STP,2024-01-21 20:30:00,7.88,25.00,0.6,4.8,37.23,6.88,12.58,6.69,3.54,-,-,-,2024012121
HORAMAVU 20 MLD,2024-01-21 20:45:00,7.7,27.70,0.76,3.2,36.67,7.8,9.13,4.24,3.04,-,-,-,2024012121
K AND C VALLEY 60 MLD,2024-01-21 20:54:30,6.23,22.50,0.96,5.3,61.73,10.99,32.64,15.25,7.97,-,-,-,2024012121
NAGASANDRA 20 MLD,2024-01-21 20:45:00,7.85,24.30,0.7,2.8,46.22,9.06,10.96,7.99,3.66,-,-,-,2024012121
RAJACANAL 40 MLD,2024-01-21 20:45:00,7.66,25.60,0.94,3.2,28.27,3.46,4.01,8.00,4.51,-,-,-,2024012121
YELLAMALAPACHETTY 15 MLD,2024-01-21 20:58:30,7.03,26.03,0.52,2.08,103.48,4.86,6.74,4.00,-0.82,-,-,-,2024012121
BELLANDUR 90 MLD,2024-01-21 20:45:00,7.8,25.80,0.57,1.6,27.27,5.37,7.81,5.45,3.19,-,-,-,2024012121
DODDABELE 20 MLD,2024-01-21 20:45:00,6.97,25.70,0.91,3.1,70.01,5.2,52.76,11.83,4.18,-,-,-,2024012121
NAGASANDRA OLD 20 MLD,2024-01-21 20:45:00,6.84,23.60,2.35,3.52,45.82,8.72,12.32,3.88,0.23,-,-,-,2024012121
4MLD Cubbon Park TTP,2024-01-21 20:45:00,6.98,27.70,0.68,4.71,17.38,1.21,0.99,5.04,3.40,-,-,-,2024012121
KADABEESANAHALLI 50 MLD,2024-01-21 21:00:00,6.72,22.10,0.82,3.7,40.71,8.23,10.32,6.00,3.29,-,-,-,2024012121
STP Sarakki 5 MLD,2024-01-21 20:45:00,7.95,26.50,0.68,1.36,18.77,4.91,5.79,3.75,-,-,-,-,2024012121
Mailasandra STP 75 MLD,2024-01-21 20:45:00,7.4,24.00,19.11,30.58,46.20,9.12,18.7,13.19,1.01,-,-,-,2024012121
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024012121
KR Puram STP 20 MLD,2024-01-21 20:45:00,7.12,24.00,1.83,3.66,56.85,2.37,60.59,7.96,-0.74,-,-,-,2024012121
1.5 MLD Lalbagh TTP,2024-01-21 21:00:00,7.01,26.90,0.66,3.22,18.50,1.49,1.07,4.72,3.17,-,-,-,2024012121
35MLD Agaram STP,2024-01-21 21:00:00,7.27,24.50,0.81,3.32,29.81,5.09,4.45,6.54,-,-,-,-,2024012121
Chikka_Bagur_5_MLD_STP,2024-01-21 21:00:00,7.6,24.90,2.12,4.2,44.40,6.6,9.8,13.20,-,-,-,-,2024012121
Yelahanka 10MLD TTP,2024-01-21 21:00:00,7.41,23.00,0.1,0.28,47.00,9.6,5.9,9.45,8.11,0.22,-,-,2024012121
40MLD OLD Rajacanal STP,2024-01-21 21:15:00,7.69,23.60,1.51,2.72,25.90,8.5,11.5,6.47,3.85,0.75,-,-,2024012121
Hennur 1MLD TTP,2024-01-06 15:00:00,7.39,25.70,0.83,1.25,19.80,2.2,4.0,4.99,4.58,0.17,-,-,2024012121
4_MLD_Madiwala_STP,2024-01-21 21:00:00,7.77,22.50,1.28,3.7,34.50,2.65,3.74,8.62,-,-,-,-,2024012121
150MLD STP_K&C valley,2024-01-21 20:45:00,7.25,-,1.04,3.36,-,6.63,9.69,-,-,0.61,-,-,2024012121
20Mld KR Puram STP New,2024-01-20 09:45:00,7.7,-,2.92,5.2,41.30,6.34,6.83,9.33,-,-,1.22,3.89,2024012121
10 MLD STP HULIMAVU,2024-01-20 13:00:00,7.5,-,3.12,4.15,30.05,1.8,4.6,1.20,-,-,5.29,5.00,2024012121
2MLD Ulsoor STP,2024-01-21 20:30:00,7.01,25.80,0.34,1.7,30.94,4.33,4.95,6.19,4.42,-,-,-,2024012122
CHIKKABANAVARA 5 MLD,2024-01-21 21:30:00,7.49,23.00,0.36,3.2,29.66,4.29,4.85,11.25,2.88,-,-,-,2024012122
KADUGODI 6 MLD STP,2024-01-21 21:45:00,7.95,25.20,0.6,4.91,37.38,6.89,13.01,6.69,3.54,-,-,-,2024012122
HORAMAVU 20 MLD,2024-01-21 21:45:00,7.82,27.20,0.79,3.2,36.82,7.83,9.17,4.15,3.16,-,-,-,2024012122
K AND C VALLEY 60 MLD,2024-01-21 21:56:00,6.2,22.50,0.66,5.3,57.50,10.97,25.61,15.63,5.48,-,-,-,2024012122
NAGASANDRA 20 MLD,2024-01-21 21:45:00,7.85,24.40,0.7,2.8,46.31,9.02,11.01,6.57,3.65,-,-,-,2024012122
RAJACANAL 40 MLD,2024-01-21 21:45:00,7.66,25.60,0.94,3.2,28.28,3.46,4.02,8.02,4.51,-,-,-,2024012122
YELLAMALAPACHETTY 15 MLD,2024-01-21 21:58:30,7.0,25.91,0.52,2.07,102.62,4.92,6.91,3.98,-0.69,-,-,-,2024012122
