stp_name,timestamp,ph,temperature,ammonical_nitrogen,total_nitrogen,cod,bod,tss,color,dissolved_oxygen,total_phosphorus,outlet_flow,inlet_flow,updated_on
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032018
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032018
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032018
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032018
4_MLD_Madiwala_STP,2024-03-20 18:00:00,7.61,28.40,1.52,4.40,35.74,4.34,5.44,8.94,-,-,-,-,2024032018
150MLD STP_K&C valley,2024-03-20 17:45:00,7.0,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032018
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032018
10 MLD STP HULIMAVU,2024-03-20 17:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,5.96,6.47,2024032018
2MLD Ulsoor STP,2024-03-20 17:15:00,6.9,29.10,0.54,2.70,20.72,2.9,3.32,4.14,2.96,-,-,-,2024032019
CHIKKABANAVARA 5 MLD,2024-03-20 18:30:00,7.38,26.50,0.36,3.40,26.42,4.23,4.37,10.36,2.88,-,-,-,2024032019
KADUGODI 6 MLD STP,2024-03-20 18:45:00,7.84,27.70,0.3,7.22,39.75,7.45,15.55,6.80,1.77,-,-,-,2024032019
HORAMAVU 20 MLD,2024-03-20 18:45:00,7.73,30.40,0.99,3.30,37.54,7.02,11.46,2.69,3.96,-,-,-,2024032019
K AND C VALLEY 60 MLD,2024-03-20 18:52:30,6.14,26.20,1.08,2.50,47.02,11.43,6.59,14.72,8.96,-,-,-,2024032019
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032019
RAJACANAL 40 MLD,2024-03-20 18:45:00,7.61,28.60,1.16,2.80,28.50,3.62,4.01,8.13,5.57,-,-,-,2024032019
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032019
BELLANDUR 90 MLD,2024-03-20 18:45:00,6.41,23.90,0.36,1.30,28.15,5.93,15.22,5.63,2.02,-,-,-,2024032019
DODDABELE 20 MLD,2024-03-20 18:30:00,6.92,28.40,0.33,1.30,48.56,6.65,24.52,9.84,4.15,-,-,-,2024032019
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032019
4MLD Cubbon Park TTP,2024-03-20 18:45:00,6.82,30.60,0.65,4.74,17.34,1.24,0.92,5.03,3.25,-,-,-,2024032019
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032019
STP Sarakki 5 MLD,2024-03-20 18:45:00,7.79,29.30,0.96,1.92,20.74,7.88,7.72,4.15,-,-,-,-,2024032019
Mailasandra STP 75 MLD,2024-03-20 18:45:00,7.55,26.40,17.57,28.11,50.07,14.03,16.52,2.40,0.80,-,-,-,2024032019
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032019
KR Puram STP 20 MLD,2024-03-20 18:45:00,6.97,27.00,2.67,5.34,63.94,12.75,48.56,8.95,-0.69,-,-,-,2024032019
1.5 MLD Lalbagh TTP,2024-03-20 18:45:00,7.03,31.20,0.45,2.25,18.68,1.51,1.01,24.23,16.52,-,-,-,2024032019
35MLD Agaram STP,2024-03-20 18:45:00,7.16,28.20,0.63,2.58,29.36,5.01,3.46,6.44,-,-,-,-,2024032019
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032019
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032019
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032019
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032019
4_MLD_Madiwala_STP,2024-03-20 19:00:00,7.6,28.30,1.53,4.40,35.76,4.58,5.52,8.94,-,-,-,-,2024032019
150MLD STP_K&C valley,2024-03-20 18:45:00,7.0,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032019
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032019
10 MLD STP HULIMAVU,2024-03-20 18:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,5.96,6.59,2024032019
2MLD Ulsoor STP,2024-03-20 17:15:00,6.9,29.10,0.54,2.70,20.72,2.9,3.32,4.14,2.96,-,-,-,2024032020
CHIKKABANAVARA 5 MLD,2024-03-20 19:30:00,7.19,21.70,0.24,4.00,26.85,4.06,4.55,8.98,1.92,-,-,-,2024032020
KADUGODI 6 MLD STP,2024-03-20 19:45:00,7.85,27.80,0.3,7.26,39.72,7.44,15.43,6.79,1.77,-,-,-,2024032020
HORAMAVU 20 MLD,2024-03-20 19:45:00,7.72,30.70,0.99,3.30,37.46,7.03,11.39,2.71,3.96,-,-,-,2024032020
K AND C VALLEY 60 MLD,2024-03-20 19:52:30,6.27,24.50,1.22,3.70,49.34,10.4,11.4,13.80,10.13,-,-,-,2024032020
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032020
RAJACANAL 40 MLD,2024-03-20 19:45:00,7.63,28.50,1.16,2.80,28.52,3.62,4.02,8.14,5.57,-,-,-,2024032020
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032020
BELLANDUR 90 MLD,2024-03-20 19:45:00,6.83,21.00,0.26,2.30,28.13,5.96,14.7,5.63,1.46,-,-,-,2024032020
DODDABELE 20 MLD,2024-03-20 19:45:00,6.75,28.80,0.34,1.30,67.75,6.27,58.83,9.15,4.05,-,-,-,2024032020
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032020
4MLD Cubbon Park TTP,2024-03-20 19:45:00,6.82,30.60,0.65,4.74,17.34,1.24,0.92,5.03,3.25,-,-,-,2024032020
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032020
STP Sarakki 5 MLD,2024-03-20 19:45:00,7.8,29.30,0.96,1.92,20.72,7.85,7.7,4.14,-,-,-,-,2024032020
Mailasandra STP 75 MLD,2024-03-20 19:45:00,7.55,26.50,17.6,28.16,49.85,13.85,16.64,3.51,0.80,-,-,-,2024032020
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032020
KR Puram STP 20 MLD,2024-03-20 19:45:00,6.98,26.60,2.6,5.20,66.13,12.97,58.49,9.26,-0.68,-,-,-,2024032020
1.5 MLD Lalbagh TTP,2024-03-20 19:30:00,7.03,30.60,0.45,2.25,18.71,1.52,1.03,25.68,17.91,-,-,-,2024032020
35MLD Agaram STP,2024-03-20 19:45:00,7.15,28.10,0.64,2.62,29.32,5.01,3.52,6.43,-,-,-,-,2024032020
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032020
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032020
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032020
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032020
4_MLD_Madiwala_STP,2024-03-20 20:00:00,7.6,28.30,1.53,4.40,35.78,4.68,5.59,8.94,-,-,-,-,2024032020
150MLD STP_K&C valley,2024-03-20 19:45:00,6.97,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032020
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032020
10 MLD STP HULIMAVU,2024-03-20 19:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,5.96,6.62,2024032020
2MLD Ulsoor STP,2024-03-20 20:00:00,6.87,29.00,0.54,2.70,19.81,2.77,3.17,3.96,2.83,-,-,-,2024032021
CHIKKABANAVARA 5 MLD,2024-03-20 20:30:00,7.5,22.80,0.55,1.80,27.12,4.04,4.57,9.46,4.40,-,-,-,2024032021
KADUGODI 6 MLD STP,2024-03-20 20:45:00,7.78,27.70,0.3,7.11,39.73,7.44,15.61,6.80,1.77,-,-,-,2024032021
HORAMAVU 20 MLD,2024-03-20 20:45:00,7.76,30.20,1.0,3.40,37.67,7.04,11.53,2.78,4.00,-,-,-,2024032021
K AND C VALLEY 60 MLD,2024-03-20 20:52:30,6.19,24.10,1.53,1.90,49.33,10.38,11.56,13.58,12.70,-,-,-,2024032021
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032021
RAJACANAL 40 MLD,2024-03-20 20:45:00,7.62,28.40,1.15,2.80,28.51,3.62,4.02,8.12,5.52,-,-,-,2024032021
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032021
BELLANDUR 90 MLD,2024-03-20 20:45:00,7.78,28.60,0.73,1.70,27.66,6.54,9.35,5.53,4.09,-,-,-,2024032021
DODDABELE 20 MLD,2024-03-20 20:45:00,6.73,28.70,0.34,1.40,68.45,6.3,57.92,8.42,4.04,-,-,-,2024032021
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032021
4MLD Cubbon Park TTP,2024-03-20 20:45:00,6.84,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032021
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032021
STP Sarakki 5 MLD,2024-03-20 20:45:00,7.85,29.30,0.97,1.94,20.73,7.86,7.7,4.15,-,-,-,-,2024032021
Mailasandra STP 75 MLD,2024-03-20 20:45:00,7.55,26.50,19.12,30.59,49.81,13.79,16.69,4.24,0.79,-,-,-,2024032021
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032021
KR Puram STP 20 MLD,2024-03-20 20:45:00,6.98,26.40,2.67,5.34,63.32,13.47,45.54,8.86,-0.67,-,-,-,2024032021
1.5 MLD Lalbagh TTP,2024-03-20 20:45:00,7.05,29.60,0.44,2.22,18.71,1.52,1.03,27.64,18.45,-,-,-,2024032021
35MLD Agaram STP,2024-03-20 20:45:00,7.16,27.90,0.64,2.62,29.36,5.01,3.52,6.44,-,-,-,-,2024032021
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032021
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032021
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032021
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032021
4_MLD_Madiwala_STP,2024-03-20 21:00:00,7.6,28.10,1.53,4.40,35.77,4.84,5.6,8.94,-,-,-,-,2024032021
150MLD STP_K&C valley,2024-03-20 20:45:00,7.03,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032021
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032021
10 MLD STP HULIMAVU,2024-03-20 20:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,5.96,6.91,2024032021
2MLD Ulsoor STP,2024-03-20 20:00:00,6.87,29.00,0.54,2.70,19.81,2.77,3.17,3.96,2.83,-,-,-,2024032022
CHIKKABANAVARA 5 MLD,2024-03-20 21:30:00,7.53,22.70,0.16,3.60,27.09,4.06,4.56,9.65,1.28,-,-,-,2024032022
KADUGODI 6 MLD STP,2024-03-20 21:45:00,7.75,28.50,0.3,7.27,39.92,7.44,16.79,6.79,1.77,-,-,-,2024032022
HORAMAVU 20 MLD,2024-03-20 21:45:00,7.78,30.00,0.96,3.50,37.68,7.03,11.54,2.73,3.84,-,-,-,2024032022
K AND C VALLEY 60 MLD,2024-03-20 21:52:30,6.14,23.80,1.1,1.80,49.27,10.35,11.57,13.49,9.13,-,-,-,2024032022
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032022
RAJACANAL 40 MLD,2024-03-20 21:45:00,7.62,28.40,1.14,2.80,28.50,3.61,4.02,8.10,5.47,-,-,-,2024032022
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032022
BELLANDUR 90 MLD,2024-03-20 21:45:00,7.77,28.60,0.84,1.60,27.66,6.53,9.35,5.53,4.70,-,-,-,2024032022
DODDABELE 20 MLD,2024-03-20 21:45:00,6.73,28.50,0.34,1.40,66.49,5.84,56.56,8.05,4.04,-,-,-,2024032022
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032022
4MLD Cubbon Park TTP,2024-03-20 21:45:00,6.82,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032022
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032022
STP Sarakki 5 MLD,2024-03-20 21:45:00,7.81,29.20,0.96,1.92,20.73,7.86,7.7,4.15,-,-,-,-,2024032022
Mailasandra STP 75 MLD,2024-03-20 21:45:00,7.55,26.50,18.39,29.42,49.77,13.72,16.67,4.18,0.79,-,-,-,2024032022
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032022
KR Puram STP 20 MLD,2024-03-20 21:45:00,6.99,26.40,2.64,5.28,63.36,12.9,46.46,8.87,-0.69,-,-,-,2024032022
1.5 MLD Lalbagh TTP,2024-03-20 21:45:00,7.06,28.90,0.44,2.20,18.71,1.52,1.02,28.54,19.19,-,-,-,2024032022
35MLD Agaram STP,2024-03-20 21:45:00,7.19,28.00,0.62,2.54,29.48,5.03,3.41,6.47,-,-,-,-,2024032022
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032022
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032022
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032022
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032022
4_MLD_Madiwala_STP,2024-03-20 22:00:00,7.6,28.00,1.52,4.40,35.80,5.24,5.65,8.95,-,-,-,-,2024032022
150MLD STP_K&C valley,2024-03-20 21:45:00,7.03,-,1.04,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032022
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032022
10 MLD STP HULIMAVU,2024-03-20 21:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,6.06,7.00,2024032022
2MLD Ulsoor STP,2024-03-20 22:45:00,6.85,28.80,0.52,2.60,14.28,2.0,2.28,2.86,2.04,-,-,-,2024032023
CHIKKABANAVARA 5 MLD,2024-03-20 22:30:00,7.41,22.50,0.11,6.10,27.05,4.07,4.55,9.61,0.88,-,-,-,2024032023
KADUGODI 6 MLD STP,2024-03-20 22:45:00,7.84,27.50,0.3,7.21,39.57,7.47,13.76,6.83,1.77,-,-,-,2024032023
HORAMAVU 20 MLD,2024-03-20 22:45:00,7.74,30.10,0.96,3.40,37.67,7.04,11.54,2.86,3.84,-,-,-,2024032023
K AND C VALLEY 60 MLD,2024-03-20 22:54:00,6.31,23.70,0.6,1.80,49.24,10.44,11.55,13.97,4.98,-,-,-,2024032023
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032023
RAJACANAL 40 MLD,2024-03-20 22:45:00,7.64,28.40,1.14,2.80,28.51,3.62,4.01,8.12,5.47,-,-,-,2024032023
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032023
BELLANDUR 90 MLD,2024-03-20 22:45:00,7.77,28.50,0.85,1.60,27.68,6.54,9.45,5.54,4.76,-,-,-,2024032023
DODDABELE 20 MLD,2024-03-20 22:45:00,6.86,28.20,0.34,1.40,43.44,6.79,14.43,10.26,4.12,-,-,-,2024032023
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032023
4MLD Cubbon Park TTP,2024-03-20 22:45:00,6.82,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032023
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032023
STP Sarakki 5 MLD,2024-03-20 22:45:00,7.8,29.10,0.95,1.90,20.73,7.86,7.75,4.15,-,-,-,-,2024032023
Mailasandra STP 75 MLD,2024-03-20 22:45:00,7.56,26.50,17.95,28.72,49.70,13.65,16.69,4.40,0.80,-,-,-,2024032023
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032023
KR Puram STP 20 MLD,2024-03-20 22:45:00,6.99,26.30,2.66,5.32,63.81,12.7,48.46,8.93,-0.61,-,-,-,2024032023
1.5 MLD Lalbagh TTP,2024-03-20 22:45:00,7.07,28.20,0.43,2.20,18.71,1.52,1.02,29.08,19.18,-,-,-,2024032023
35MLD Agaram STP,2024-03-20 22:45:00,7.24,27.80,0.62,2.54,29.68,5.07,3.41,6.52,-,-,-,-,2024032023
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032023
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032023
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032023
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032023
4_MLD_Madiwala_STP,2024-03-20 23:00:00,7.6,27.90,1.51,4.40,35.85,4.41,5.72,8.96,-,-,-,-,2024032023
150MLD STP_K&C valley,2024-03-20 22:45:00,7.06,-,1.03,5.73,-,4.5,9.69,-,-,0.98,-,-,2024032023
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032023
10 MLD STP HULIMAVU,2024-03-20 22:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,6.68,7.22,2024032023
2MLD Ulsoor STP,2024-03-20 22:45:00,6.85,28.80,0.52,2.60,14.28,2.0,2.28,2.86,2.04,-,-,-,2024032100
CHIKKABANAVARA 5 MLD,2024-03-20 23:30:00,7.33,22.40,0.21,2.30,27.07,4.06,4.56,9.53,1.68,-,-,-,2024032100
KADUGODI 6 MLD STP,2024-03-20 23:45:00,7.76,27.60,0.3,7.11,39.82,7.46,15.56,6.82,1.77,-,-,-,2024032100
HORAMAVU 20 MLD,2024-03-20 23:45:00,7.71,30.50,0.97,3.30,37.56,7.02,11.41,2.61,3.88,-,-,-,2024032100
K AND C VALLEY 60 MLD,2024-03-20 23:52:30,6.45,23.30,0.31,2.50,50.13,10.45,12.52,13.60,2.57,-,-,-,2024032100
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032100
RAJACANAL 40 MLD,2024-03-20 23:45:00,7.65,28.30,1.14,2.80,28.50,3.62,4.02,8.13,5.47,-,-,-,2024032100
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032100
BELLANDUR 90 MLD,2024-03-20 23:45:00,7.78,28.50,0.86,1.60,27.69,6.52,9.55,5.54,4.82,-,-,-,2024032100
DODDABELE 20 MLD,2024-03-20 23:15:00,6.85,28.20,0.34,1.40,44.33,6.9,15.34,10.16,4.11,-,-,-,2024032100
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032100
4MLD Cubbon Park TTP,2024-03-20 23:45:00,6.82,30.60,0.66,4.74,17.33,1.24,0.92,5.03,3.30,-,-,-,2024032100
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032100
STP Sarakki 5 MLD,2024-03-20 23:45:00,7.84,29.10,0.97,1.94,20.79,7.96,7.89,4.16,-,-,-,-,2024032100
Mailasandra STP 75 MLD,2024-03-20 23:45:00,7.56,26.40,17.67,28.27,49.78,13.77,16.72,4.73,2.84,-,-,-,2024032100
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032100
KR Puram STP 20 MLD,2024-03-20 23:45:00,6.99,26.30,2.65,5.30,63.70,12.66,48.11,8.92,-0.64,-,-,-,2024032100
1.5 MLD Lalbagh TTP,2024-03-20 23:30:00,7.08,27.80,0.43,2.20,18.70,1.52,1.02,29.77,19.92,-,-,-,2024032100
35MLD Agaram STP,2024-03-20 23:45:00,7.22,27.70,0.62,2.54,29.60,5.05,3.41,6.50,-,-,-,-,2024032100
Chikka_Bagur_5_MLD_STP,2024-03-20 13:30:00,7.4,27.20,7.05,14.10,43.70,7.4,7.2,14.80,-,-,-,-,2024032100
Yelahanka 10MLD TTP,2024-03-20 13:45:00,7.32,24.80,0.0,-,36.60,5.8,5.6,7.34,14.96,0.23,-,-,2024032100
40MLD OLD Rajacanal STP,2024-03-20 13:45:00,7.59,25.80,1.2,2.16,26.30,8.3,10.8,6.57,3.80,0.60,-,-,2024032100
Hennur 1MLD TTP,2024-02-29 09:15:00,7.56,26.40,0.44,0.66,18.90,1.6,4.0,4.95,4.72,0.09,-,-,2024032100
4_MLD_Madiwala_STP,2024-03-21 00:00:00,7.6,27.80,1.51,4.40,36.22,4.36,6.17,9.06,-,-,-,-,2024032100
150MLD STP_K&C valley,2024-03-20 23:45:00,7.03,-,1.03,5.72,-,4.5,9.69,-,-,0.98,-,-,2024032100
20Mld KR Puram STP New,2024-03-19 09:00:00,0.0,-,0.0,0.00,0.00,0.0,0.0,0.00,-,-,3.49,4.38,2024032100
10 MLD STP HULIMAVU,2024-03-20 23:45:00,8.02,-,3.77,3.29,14.28,0.86,2.6,1.20,-,-,10.18,10.25,2024032100
2MLD Ulsoor STP,2024-03-20 22:45:00,6.85,28.80,0.52,2.60,14.28,2.0,2.28,2.86,2.04,-,-,-,2024032101
CHIKKABANAVARA 5 MLD,2024-03-21 00:30:00,6.89,22.10,1.58,0.70,27.07,4.08,4.56,9.76,12.64,-,-,-,2024032101
KADUGODI 6 MLD STP,2024-03-21 00:45:00,7.76,28.30,0.3,7.43,39.61,7.48,13.49,6.84,1.77,-,-,-,2024032101
HORAMAVU 20 MLD,2024-03-21 00:45:00,7.78,30.10,0.99,3.40,37.81,7.04,11.62,2.68,3.96,-,-,-,2024032101
K AND C VALLEY 60 MLD,2024-03-21 00:54:00,6.44,23.00,0.24,2.00,50.37,10.49,12.87,13.79,1.99,-,-,-,2024032101
NAGASANDRA 20 MLD,2024-03-01 11:00:00,7.61,25.30,1.02,4.08,46.64,8.89,11.16,7.62,3.77,-,-,-,2024032101
RAJACANAL 40 MLD,2024-03-21 00:45:00,7.63,28.30,1.14,2.80,28.50,3.62,4.02,8.13,5.47,-,-,-,2024032101
YELLAMALAPACHETTY 15 MLD,2024-03-14 17:45:00,7.53,28.97,0.55,2.20,36.50,6.07,7.84,4.78,3.83,-,-,-,2024032101
BELLANDUR 90 MLD,2024-03-21 00:45:00,7.78,28.40,0.86,1.60,27.70,6.54,9.61,5.54,4.82,-,-,-,2024032101
DODDABELE 20 MLD,2024-03-20 23:15:00,6.85,28.20,0.34,1.40,44.33,6.9,15.34,10.16,4.11,-,-,-,2024032101
NAGASANDRA OLD 20 MLD,2024-03-01 11:00:00,7.35,24.10,1.36,2.04,54.28,5.26,23.47,0.00,-,-,-,-,2024032101
4MLD Cubbon Park TTP,2024-03-21 00:45:00,6.84,30.60,0.66,4.74,17.34,1.24,0.92,5.03,3.30,-,-,-,2024032101
KADABEESANAHALLI 50 MLD,2024-03-17 12:15:00,7.22,26.00,0.83,3.73,44.74,8.28,10.17,8.29,3.31,-,-,-,2024032101
STP Sarakki 5 MLD,2024-03-21 00:45:00,7.83,29.10,0.97,1.94,20.86,8.06,8.02,4.17,-,-,-,-,2024032101
Mailasandra STP 75 MLD,2024-03-21 00:45:00,7.55,26.50,16.24,25.98,49.32,13.33,16.71,5.14,2.93,-,-,-,2024032101
60 MLD V.Valley TTP,2023-12-05 15:45:00,6.87,23.10,0.86,2.06,20.00,1.75,3.18,4.55,1.53,-,-,-,2024032101
